SessionID,RevenueFlag,VisitorType,TrafficType,Month,Weekend,ProductRelated,ProductRelated_Duration,ProductDepthGroup,ProductDurationGroup,BounceRates,ExitRates,HighBounceSession,HighExitSession
5131,0,Returning_Visitor,4,May,False,57,2660.24523800,50及以上,高,0.00084746,0.00395480,False,False
907,0,Returning_Visitor,2,Mar,False,57,2099.93055400,50及以上,高,0.00333333,0.00914286,False,False
3249,0,Returning_Visitor,6,May,False,57,1925.10238100,50及以上,高,0.00500000,0.01750000,False,False
10479,0,Returning_Visitor,2,Nov,False,57,1836.77500000,50及以上,高,0.00000000,0.00409357,False,False
10755,0,Returning_Visitor,3,Nov,True,57,1761.28571400,50及以上,高,0.00689655,0.02222085,False,False
6672,0,Returning_Visitor,2,Sep,True,57,1720.44474800,50及以上,高,0.00098039,0.00786632,False,False
12282,0,Returning_Visitor,3,Nov,False,57,1656.41071400,50及以上,高,0.00000000,0.00225989,False,False
4491,0,Returning_Visitor,4,May,False,57,1580.60000000,50及以上,高,0.01147541,0.02833085,False,False
3853,0,Returning_Visitor,6,May,False,57,1575.21666700,50及以上,高,0.00689655,0.03017241,False,False
3847,0,Returning_Visitor,4,May,False,57,1518.90369400,50及以上,高,0.00000000,0.02294745,False,False
6922,0,Returning_Visitor,1,Oct,False,57,1475.60842700,50及以上,高,0.01641791,0.03086896,False,False
5341,0,Returning_Visitor,13,May,False,57,1384.50000000,50及以上,高,0.01034483,0.03448276,False,False
11660,0,Returning_Visitor,2,Nov,True,57,1234.50000000,50及以上,高,0.00172414,0.02068966,False,False
10856,0,Returning_Visitor,2,Nov,False,57,1091.00587600,50及以上,高,0.00701754,0.02787524,False,False
10938,0,Returning_Visitor,13,Nov,False,56,4681.42083300,50及以上,高,0.00711864,0.02266882,False,False
3831,0,Returning_Visitor,4,May,False,56,4377.98333300,50及以上,高,0.00428571,0.02229592,False,False
8442,0,Returning_Visitor,1,Nov,True,56,3543.80952400,50及以上,高,0.00446429,0.02178571,False,False
9602,0,Returning_Visitor,1,Dec,False,56,3327.53756600,50及以上,高,0.00657895,0.02206025,False,False
3004,0,Returning_Visitor,6,May,False,56,2954.75952400,50及以上,高,0.01379310,0.04939655,False,False
1790,0,Returning_Visitor,2,Mar,True,56,2866.90202000,50及以上,高,0.00000000,0.01045198,False,False
1150,0,Returning_Visitor,1,Mar,False,56,2633.86904800,50及以上,高,0.00370370,0.01666667,False,False
11271,0,Returning_Visitor,2,Nov,True,56,2581.35512800,50及以上,高,0.00327869,0.01137333,False,False
4300,0,Returning_Visitor,2,May,False,56,2504.41363600,50及以上,高,0.00491803,0.01166276,False,False
3055,0,Returning_Visitor,2,May,False,56,2220.87146500,50及以上,高,0.00338983,0.00632768,False,False
5434,0,Returning_Visitor,4,May,False,56,1977.38508800,50及以上,高,0.00000000,0.00747126,False,False
6839,0,Returning_Visitor,1,June,False,56,1775.89000000,50及以上,高,0.00000000,0.02552083,False,False
11967,0,Returning_Visitor,8,Nov,True,56,1568.65000000,50及以上,高,0.00689655,0.02183908,False,False
11012,0,Returning_Visitor,2,Nov,True,56,1531.92013600,50及以上,高,0.01150794,0.01788110,False,False
8668,0,Returning_Visitor,3,Dec,False,56,1514.03787900,50及以上,高,0.01607143,0.01750000,False,False
5712,0,Returning_Visitor,5,Oct,True,56,1371.41571400,50及以上,高,0.00253968,0.01175245,False,False
7522,0,Returning_Visitor,3,Aug,False,56,1294.63714300,50及以上,高,0.00740741,0.03345679,False,False
1881,0,Returning_Visitor,3,Mar,False,56,1246.91904800,50及以上,高,0.00333333,0.00536752,False,False
11005,0,Returning_Visitor,1,Dec,False,56,1167.32142900,50及以上,高,0.00476191,0.01891534,False,False
2930,0,Returning_Visitor,1,May,True,55,4277.00000000,50及以上,高,0.00363636,0.02121212,False,False
7237,0,Returning_Visitor,2,Sep,False,55,3987.38666700,50及以上,高,0.00535714,0.01160714,False,False
9749,0,Returning_Visitor,1,Nov,False,55,3494.06746000,50及以上,高,0.00000000,0.02918871,False,False
4510,0,Returning_Visitor,1,May,False,55,3373.01586500,50及以上,高,0.01643836,0.03829256,False,False
9148,0,Returning_Visitor,2,Nov,False,55,3328.90375200,50及以上,高,0.00793651,0.01421202,False,False
9081,0,Returning_Visitor,13,Nov,False,55,3227.48333300,50及以上,高,0.00363636,0.01636364,False,False
10940,0,Returning_Visitor,1,Dec,True,55,3165.95833300,50及以上,高,0.00566038,0.03262055,False,False
7614,0,Returning_Visitor,1,Aug,True,55,3134.06666700,50及以上,高,0.00000000,0.00666667,False,False
9583,0,Returning_Visitor,2,Nov,False,55,3057.04583300,50及以上,高,0.01166667,0.01873789,False,False
7010,0,Returning_Visitor,13,Jul,False,55,2846.29530500,50及以上,高,0.01034483,0.02896249,False,False
3850,0,Returning_Visitor,1,May,False,55,2831.56111100,50及以上,高,0.00000000,0.02857700,False,False
4024,0,Returning_Visitor,2,May,True,55,2598.99166700,50及以上,高,0.00327869,0.00819672,False,False
11253,0,Returning_Visitor,2,Nov,True,55,2570.42619000,50及以上,高,0.00350877,0.01727804,False,False
11424,0,Returning_Visitor,11,Nov,True,55,2415.41666700,50及以上,高,0.00000000,0.01981132,False,False
7648,0,Returning_Visitor,1,Nov,False,55,2400.78207700,50及以上,高,0.00000000,0.01071718,False,False
5382,0,Returning_Visitor,13,May,False,55,1995.46666700,50及以上,高,0.00333333,0.02539683,False,False
7783,0,Returning_Visitor,2,Jul,False,55,1988.93142900,50及以上,高,0.00727273,0.00533014,False,False
9073,0,Returning_Visitor,6,Nov,True,55,1984.02500000,50及以上,高,0.00000000,0.00348640,False,False
11269,0,Returning_Visitor,2,Nov,False,55,1933.42361100,50及以上,高,0.00181818,0.01735537,False,False
12214,0,Returning_Visitor,13,Nov,True,55,1893.65048800,50及以上,高,0.01272727,0.03848352,False,False
354,0,Returning_Visitor,2,Mar,False,55,1743.06666700,50及以上,高,0.00000000,0.00437158,False,False
4533,0,Returning_Visitor,4,May,False,55,1699.32766800,50及以上,高,0.00000000,0.00846156,False,False
3854,0,Returning_Visitor,2,May,True,55,1546.50382200,50及以上,高,0.01557708,0.01915915,False,False
1132,0,Returning_Visitor,2,Mar,False,55,1509.59444400,50及以上,高,0.00645161,0.02016129,False,False
3496,0,Returning_Visitor,4,May,False,55,1420.47249600,50及以上,高,0.00121212,0.00575025,False,False
4808,0,Returning_Visitor,4,May,True,55,1247.35714300,50及以上,高,0.00188679,0.01069182,False,False
4484,0,Returning_Visitor,19,May,False,55,1165.62325400,50及以上,高,0.01320755,0.01874214,False,False
10546,0,Returning_Visitor,10,Dec,False,55,1139.63888900,50及以上,高,0.00350877,0.03245614,False,False
967,0,Returning_Visitor,1,Mar,False,55,1127.28830500,50及以上,高,0.00312500,0.01449916,False,False
12069,0,Returning_Visitor,3,Nov,False,55,1119.54305600,50及以上,高,0.00545454,0.00887052,False,False
1847,0,Returning_Visitor,1,Mar,False,54,9128.28388300,50及以上,高,0.01146199,0.03925160,False,False
8962,0,Returning_Visitor,1,Nov,True,54,3978.24583300,50及以上,高,0.00384615,0.02480769,False,False
6678,0,Returning_Visitor,3,Jul,False,54,3371.05000000,50及以上,高,0.00377358,0.02201258,False,False
11275,0,Returning_Visitor,2,Nov,False,54,2871.10416700,50及以上,高,0.00000000,0.02146893,False,False
9044,0,Returning_Visitor,1,Nov,False,54,2864.63333300,50及以上,高,0.01229508,0.02402030,False,False
6980,0,Returning_Visitor,1,Aug,False,54,2802.36782100,50及以上,高,0.00928997,0.02544270,False,False
316,0,Returning_Visitor,2,Mar,False,54,2631.10000000,50及以上,高,0.00000000,0.00969697,False,False
2215,0,Returning_Visitor,4,May,False,54,2407.32281100,50及以上,高,0.00344828,0.01041872,False,False
1603,0,Returning_Visitor,10,Mar,False,54,2377.00000000,50及以上,高,0.00000000,0.00509091,False,False
8057,0,Returning_Visitor,10,Dec,True,54,2295.00000000,50及以上,高,0.00727273,0.01454546,False,False
3649,0,Returning_Visitor,4,May,False,54,2222.90000000,50及以上,高,0.00370370,0.01481482,False,False
7564,0,Returning_Visitor,1,Oct,False,54,2214.23030300,50及以上,高,0.00937500,0.03107639,False,False
12205,0,Returning_Visitor,1,Dec,False,54,2201.71071400,50及以上,高,0.00059524,0.01125283,False,False
3204,0,Returning_Visitor,4,May,False,54,2070.64393900,50及以上,高,0.00377358,0.01616352,False,False
4683,0,Returning_Visitor,13,May,False,54,2008.80714300,50及以上,高,0.01442308,0.01367230,False,False
9713,0,Returning_Visitor,2,Dec,False,54,1986.55311800,50及以上,高,0.00512821,0.01993905,False,False
8432,0,Returning_Visitor,2,Nov,False,54,1975.45595200,50及以上,高,0.00370370,0.01604938,False,False
3806,0,Returning_Visitor,4,May,False,54,1835.06666700,50及以上,高,0.00377358,0.01132076,False,False
4053,0,Returning_Visitor,4,May,False,54,1603.33333300,50及以上,高,0.00508475,0.02542373,False,False
1566,0,Returning_Visitor,2,Mar,False,54,1470.96666700,50及以上,高,0.00909091,0.02454546,False,False
8570,0,Returning_Visitor,2,Nov,False,54,1441.63690500,50及以上,高,0.00846154,0.00429071,False,False
10290,0,Returning_Visitor,1,Dec,False,54,1391.73333300,50及以上,高,0.00535714,0.02261905,False,False
12216,0,Returning_Visitor,2,Dec,False,54,1389.21666700,50及以上,高,0.00892857,0.02511905,False,False
654,0,Returning_Visitor,2,Mar,True,54,1357.61783000,50及以上,高,0.00000000,0.00481227,False,False
1044,0,Returning_Visitor,1,Mar,False,54,1306.15197400,50及以上,高,0.00350877,0.01296296,False,False
6139,0,Returning_Visitor,2,Sep,True,54,1299.19666700,50及以上,高,0.00363636,0.02254545,False,False
6426,0,Returning_Visitor,3,Oct,False,54,1256.29333300,50及以上,高,0.01034483,0.01436782,False,False
10709,0,Returning_Visitor,1,Dec,False,54,1210.92132400,50及以上,高,0.00545454,0.00867133,False,False
2988,0,Returning_Visitor,4,May,False,54,1155.03333300,50及以上,高,0.00128205,0.00397436,False,False
11713,0,Returning_Visitor,2,Nov,False,53,4223.40983800,50及以上,高,0.00877193,0.01712635,False,False
10005,0,Returning_Visitor,1,Dec,False,53,4048.58333300,50及以上,高,0.00784314,0.01549020,False,False
9653,0,Returning_Visitor,2,Dec,False,53,3372.74821400,50及以上,高,0.00377358,0.00251572,False,False
6720,0,Returning_Visitor,4,Nov,False,53,3271.03044800,50及以上,高,0.00000000,0.00552701,False,False
7977,0,Returning_Visitor,2,Sep,True,53,2822.62360300,50及以上,高,0.00666667,0.01701539,False,False
3631,0,Returning_Visitor,4,May,False,53,2797.21309500,50及以上,高,0.00409836,0.02454223,False,False
10626,0,Returning_Visitor,2,Nov,False,53,2634.47624500,50及以上,高,0.00094340,0.01642961,False,False
4130,0,Returning_Visitor,2,May,False,53,2544.16666700,50及以上,高,0.00617284,0.01604938,False,False
2824,0,Returning_Visitor,1,May,False,53,2409.06843400,50及以上,高,0.00196078,0.01807656,False,False
7236,0,Returning_Visitor,2,Oct,False,53,2387.59666700,50及以上,高,0.00000000,0.00769231,False,False
2261,0,Returning_Visitor,4,May,False,53,2247.60829800,50及以上,高,0.00484848,0.01675193,False,False
4101,0,Returning_Visitor,20,May,False,53,2241.50000000,50及以上,高,0.00384615,0.02692308,False,False
7727,0,Returning_Visitor,3,Aug,False,53,2224.63333300,50及以上,高,0.01153846,0.03514652,False,False
3999,0,Returning_Visitor,4,May,False,53,2130.02500000,50及以上,高,0.00000000,0.01006173,False,False
11245,0,Returning_Visitor,2,Nov,False,53,2019.82857100,50及以上,高,0.00769231,0.01573427,False,False
9544,0,Returning_Visitor,2,Dec,False,53,1899.05833300,50及以上,高,0.00493827,0.00769400,False,False
7831,0,Returning_Visitor,6,Nov,False,53,1854.24284500,50及以上,高,0.00043290,0.01554837,False,False
12326,0,Returning_Visitor,1,Dec,True,53,1783.79166700,50及以上,高,0.00714286,0.02903061,False,False
9736,0,Returning_Visitor,2,Nov,False,53,1768.65705100,50及以上,高,0.00000000,0.00392157,False,False
7342,0,Returning_Visitor,2,Oct,False,53,1696.56761900,50及以上,高,0.00350877,0.01760234,False,False
6887,0,Returning_Visitor,1,Aug,False,53,1692.69415500,50及以上,高,0.01206897,0.02219772,False,False
7869,0,Returning_Visitor,3,Sep,False,53,1624.32095200,50及以上,高,0.00980392,0.01735761,False,False
12190,0,Returning_Visitor,2,Dec,True,53,1609.99007900,50及以上,高,0.00357143,0.02892857,False,False
6514,0,Returning_Visitor,1,Nov,False,53,1572.81666700,50及以上,高,0.00701754,0.02494827,False,False
3916,0,Returning_Visitor,6,May,False,53,1556.60000000,50及以上,高,0.00000000,0.02641509,False,False
1203,0,Returning_Visitor,2,Mar,True,53,1518.76111100,50及以上,高,0.00727273,0.00545454,False,False
4847,0,Returning_Visitor,6,May,True,53,1511.19523800,50及以上,高,0.00545454,0.02578788,False,False
1945,0,Returning_Visitor,2,Mar,True,53,1299.38333300,50及以上,高,0.00000000,0.00370370,False,False
12236,0,Returning_Visitor,2,Dec,False,53,1287.85277800,50及以上,高,0.00338983,0.02751412,False,False
1912,0,Returning_Visitor,1,Mar,True,53,1200.89285700,50及以上,高,0.00181818,0.01803030,False,False
4975,0,Returning_Visitor,1,May,False,52,4167.48809500,50及以上,高,0.00961539,0.02483974,False,False
4399,0,Returning_Visitor,2,May,False,52,3593.12932000,50及以上,高,0.00779570,0.01826421,False,False
11282,0,Returning_Visitor,10,Nov,False,52,3329.10000000,50及以上,高,0.01223156,0.04246980,False,False
2618,0,Returning_Visitor,2,May,True,52,3258.07121200,50及以上,高,0.00000000,0.00327381,False,False
4577,0,Returning_Visitor,6,May,False,52,3095.97500000,50及以上,高,0.01228070,0.02251462,False,False
7443,0,Returning_Visitor,1,Nov,False,52,3019.80539700,50及以上,高,0.00000000,0.00272452,False,False
9482,0,Returning_Visitor,2,Nov,False,52,2983.35813500,50及以上,高,0.01011299,0.01726126,False,False
3329,0,Returning_Visitor,13,May,True,52,2826.79004800,50及以上,高,0.00725807,0.03006076,False,False
5289,0,Returning_Visitor,3,May,False,52,2529.16666700,50及以上,高,0.01400000,0.04266667,False,False
3536,0,Returning_Visitor,3,May,False,52,2376.86190500,50及以上,高,0.01666667,0.04567901,False,False
1943,0,Returning_Visitor,2,Mar,False,52,2335.06428600,50及以上,高,0.00714286,0.01056384,False,False
8182,0,Returning_Visitor,2,Dec,False,52,2180.21780300,50及以上,高,0.00000000,0.01251526,False,False
9986,0,Returning_Visitor,2,Nov,False,52,2120.63095200,50及以上,高,0.00000000,0.01196581,False,False
36,0,Returning_Visitor,1,Feb,False,52,2086.24285700,50及以上,高,0.01538462,0.02035256,False,False
2638,0,Returning_Visitor,13,May,False,52,2059.10920300,50及以上,高,0.00374707,0.00845112,False,False
9692,0,Returning_Visitor,1,Dec,False,52,2004.70833300,50及以上,高,0.00000000,0.01933761,False,False
2042,0,Returning_Visitor,1,Mar,False,52,1896.27222200,50及以上,高,0.00531073,0.01319282,False,False
8660,0,Returning_Visitor,11,Nov,False,52,1894.39384000,50及以上,高,0.00555556,0.01683854,False,False
4643,0,Returning_Visitor,4,May,False,52,1887.15824200,50及以上,高,0.00350877,0.01149749,False,False
11580,0,Returning_Visitor,2,Nov,False,52,1786.10964900,50及以上,高,0.00000000,0.01711864,False,False
6465,0,Returning_Visitor,1,Sep,False,52,1761.15666700,50及以上,高,0.00370370,0.01831276,False,False
2422,0,Returning_Visitor,1,May,False,52,1701.85714300,50及以上,高,0.00320000,0.01918951,False,False
5129,0,Returning_Visitor,2,May,True,52,1630.97222200,50及以上,高,0.01200000,0.02600000,False,False
4039,0,Returning_Visitor,6,May,True,52,1624.22348500,50及以上,高,0.00769231,0.03269231,False,False
4710,0,Returning_Visitor,13,May,False,52,1622.43333300,50及以上,高,0.00641026,0.03173077,False,False
9916,0,Returning_Visitor,3,Nov,False,52,1616.54816000,50及以上,高,0.00000000,0.00368590,False,False
738,0,Returning_Visitor,2,Mar,False,52,1551.66666700,50及以上,高,0.00181818,0.01939394,False,False
10257,0,Returning_Visitor,13,Nov,False,52,1543.75000000,50及以上,高,0.00416667,0.02363946,False,False
9352,0,Returning_Visitor,20,Dec,False,52,1423.79047600,50及以上,高,0.00545454,0.00848485,False,False
10584,0,Returning_Visitor,3,Nov,True,52,1380.16666700,50及以上,高,0.00769231,0.02307692,False,False
7108,0,Returning_Visitor,1,Sep,False,52,1218.10000000,50及以上,高,0.00128205,0.03044872,False,False
7941,0,Returning_Visitor,13,Sep,False,52,1199.22619000,50及以上,高,0.01309524,0.02025794,False,False
2950,0,Returning_Visitor,3,May,False,52,1192.31785700,50及以上,高,0.00641026,0.03301282,False,False
9508,0,Returning_Visitor,10,Nov,False,52,1090.38528100,50及以上,高,0.00647931,0.03916158,False,False
826,0,Returning_Visitor,1,Mar,False,51,5818.91666700,50及以上,高,0.00098039,0.02298475,False,False
3601,0,Returning_Visitor,2,May,False,51,5407.78888900,50及以上,高,0.00192308,0.02012057,False,False
5963,0,Returning_Visitor,4,Jul,False,51,4651.61222200,50及以上,高,0.00415584,0.02060606,False,False
4743,0,Returning_Visitor,2,May,True,51,4522.40952400,50及以上,高,0.01575758,0.04292208,False,False
3931,0,Returning_Visitor,3,May,False,51,3981.89248400,50及以上,高,0.00338983,0.01540490,False,False
8235,0,Returning_Visitor,2,Nov,False,51,3472.87051300,50及以上,高,0.01186697,0.03717057,False,False
8856,0,Returning_Visitor,3,Nov,True,51,3296.94047600,50及以上,高,0.00000000,0.00859539,False,False
8359,0,Returning_Visitor,3,Nov,False,51,2855.16666700,50及以上,高,0.00000000,0.01274510,False,False
10984,0,Returning_Visitor,3,Nov,False,51,2786.91666700,50及以上,高,0.00392157,0.01176471,False,False
10990,0,Returning_Visitor,2,Dec,False,51,2767.97619000,50及以上,高,0.00384615,0.03012821,False,False
2704,0,Returning_Visitor,19,May,False,51,2697.48787900,50及以上,高,0.00431035,0.01747126,False,False
12267,0,Returning_Visitor,2,Nov,False,51,2159.00416700,50及以上,高,0.01368421,0.03734716,False,False
9459,0,Returning_Visitor,2,Nov,False,51,2003.37577900,50及以上,高,0.00000000,0.00887427,False,False
4332,0,Returning_Visitor,13,May,False,51,1933.89893000,50及以上,高,0.01125926,0.03213243,False,False
2210,0,Returning_Visitor,3,May,True,51,1927.03154800,50及以上,高,0.00395480,0.01448129,False,False
129,0,Returning_Visitor,3,Feb,False,51,1873.21666700,50及以上,高,0.00000000,0.00754717,False,False
2186,0,Returning_Visitor,2,May,True,51,1742.32521600,50及以上,高,0.00363636,0.00922884,False,False
5994,0,Returning_Visitor,2,Nov,False,51,1693.63333300,50及以上,高,0.00370370,0.01481482,False,False
771,0,Returning_Visitor,6,Mar,True,51,1671.37500000,50及以上,高,0.00109890,0.01643357,False,False
10819,0,Returning_Visitor,2,Nov,True,51,1655.35833300,50及以上,高,0.00000000,0.01307190,False,False
4015,0,Returning_Visitor,3,May,True,51,1620.18333300,50及以上,高,0.00431373,0.02129085,False,False
9324,0,Returning_Visitor,1,Nov,True,51,1544.85515900,50及以上,高,0.01224490,0.02775510,False,False
5384,0,Returning_Visitor,1,May,False,51,1424.86666700,50及以上,高,0.00408163,0.02077922,False,False
2116,0,Returning_Visitor,2,May,False,51,1403.84191900,50及以上,高,0.00363636,0.00909091,False,False
9416,0,Returning_Visitor,2,Nov,True,51,1364.26666700,50及以上,高,0.00769231,0.01198718,False,False
9631,0,Returning_Visitor,2,Nov,True,51,1346.63023100,50及以上,高,0.00712644,0.02971953,False,False
4374,0,Returning_Visitor,6,May,False,51,1229.16666700,50及以上,高,0.00000000,0.01923077,False,False
8773,0,Returning_Visitor,10,Nov,False,50,3831.10000000,50及以上,高,0.00000000,0.01730769,False,False
9968,0,Returning_Visitor,2,Nov,True,50,3002.90277800,50及以上,高,0.00208333,0.01361111,False,False
2669,0,Returning_Visitor,2,May,False,50,2871.26293200,50及以上,高,0.00185185,0.00816104,False,False
7740,0,Returning_Visitor,1,Aug,False,50,2653.19666700,50及以上,高,0.01568627,0.02790850,False,False
11073,0,Returning_Visitor,2,Nov,False,50,2549.53452400,50及以上,高,0.01224490,0.03653061,False,False
2235,0,Returning_Visitor,3,May,False,50,2424.75000000,50及以上,高,0.00000000,0.02333333,False,False
1380,0,Returning_Visitor,3,Mar,True,50,2207.39166700,50及以上,高,0.00172414,0.00997296,False,False
11013,0,Returning_Visitor,2,Nov,True,50,2147.98333300,50及以上,高,0.01228571,0.02476812,False,False
8543,0,Returning_Visitor,3,Dec,True,50,1897.83333300,50及以上,高,0.01270000,0.01174603,False,False
10128,0,Returning_Visitor,1,Dec,False,50,1870.79166700,50及以上,高,0.00264151,0.02402516,False,False
3393,0,Returning_Visitor,1,May,False,50,1845.16666700,50及以上,高,0.01111111,0.02237654,False,False
10587,0,Returning_Visitor,2,Nov,False,50,1784.51666700,50及以上,高,0.00160000,0.02059394,False,False
2907,0,Returning_Visitor,3,May,False,50,1766.85595200,50及以上,高,0.00288462,0.01314103,False,False
3869,0,Returning_Visitor,1,May,False,50,1735.59523800,50及以上,高,0.00000000,0.00874636,False,False
1042,0,Returning_Visitor,3,Mar,True,50,1694.79761900,50及以上,高,0.00892857,0.01815476,False,False
7959,0,Returning_Visitor,2,Nov,False,50,1572.48639900,50及以上,高,0.00000000,0.01993988,False,False
8103,0,Returning_Visitor,2,Dec,False,50,1557.91666700,50及以上,高,0.00377358,0.01320755,False,False
2372,0,Returning_Visitor,4,May,False,50,1483.36666700,50及以上,高,0.00000000,0.01047619,False,False
234,0,Returning_Visitor,2,Mar,True,50,1434.25512800,50及以上,高,0.00000000,0.01923077,False,False
9784,0,Returning_Visitor,2,Dec,True,50,1404.45909100,50及以上,高,0.01300000,0.04400000,False,False
6567,0,Returning_Visitor,4,Sep,False,50,1388.05236600,50及以上,高,0.00861111,0.02038584,False,False
9320,0,Returning_Visitor,1,Nov,True,50,1317.79583300,50及以上,高,0.01000000,0.02146951,False,False
231,0,Returning_Visitor,9,Mar,True,50,1245.30000000,50及以上,高,0.00400000,0.02066667,False,False
1074,0,Returning_Visitor,3,Mar,False,50,1188.56666700,50及以上,高,0.00784314,0.01830065,False,False
5381,0,Returning_Visitor,1,May,False,50,1156.38492100,50及以上,高,0.00800000,0.03550000,False,False
4033,0,Returning_Visitor,4,May,True,50,1115.45952400,50及以上,高,0.00784314,0.01568627,False,False
3370,0,Returning_Visitor,4,May,False,49,4051.37500000,21至49,高,0.00727273,0.02294950,False,False
12263,0,Returning_Visitor,2,Nov,False,49,3414.87500000,21至49,高,0.01224490,0.02721088,False,False
6060,0,Returning_Visitor,2,Nov,False,49,3346.96904800,21至49,高,0.00000000,0.00847159,False,False
2245,0,Returning_Visitor,4,May,False,49,3003.41904800,21至49,高,0.01052632,0.01571150,False,False
9801,0,Returning_Visitor,13,Nov,False,49,2990.31250000,21至49,高,0.01224490,0.03823129,False,False
1551,0,Returning_Visitor,1,Mar,False,49,2612.35714300,21至49,高,0.00000000,0.00952381,False,False
7399,0,Returning_Visitor,2,Aug,False,49,2268.90067700,21至49,高,0.00000000,0.01740741,False,False
9314,0,Returning_Visitor,1,Nov,False,49,2259.04761900,21至49,高,0.00816326,0.03469388,False,False
2412,0,Returning_Visitor,2,May,False,49,2104.31140000,21至49,高,0.00961539,0.01954189,False,False
1351,0,Returning_Visitor,1,Mar,False,49,1616.08333300,21至49,高,0.00400000,0.01600000,False,False
3207,0,Returning_Visitor,4,May,True,49,1592.13333300,21至49,高,0.00363636,0.02000000,False,False
10897,0,Returning_Visitor,1,Nov,False,49,1550.91666700,21至49,高,0.01600000,0.04133333,False,False
9125,0,Returning_Visitor,1,Nov,False,49,1494.08333300,21至49,高,0.00125786,0.02877359,False,False
8054,0,Returning_Visitor,10,Dec,True,49,1493.69523800,21至49,高,0.00539084,0.01575059,False,False
6408,0,Returning_Visitor,1,June,False,49,1463.48000000,21至49,高,0.00408163,0.01564626,False,False
11601,0,Returning_Visitor,2,Nov,False,49,1435.77211400,21至49,高,0.01509434,0.01357919,False,False
8472,0,Returning_Visitor,3,Dec,False,49,1385.85000000,21至49,高,0.00000000,0.01326531,False,False
338,0,Returning_Visitor,2,Mar,False,49,1384.01666700,21至49,高,0.00000000,0.01190476,False,False
11710,0,Returning_Visitor,2,Dec,True,49,1222.25000000,21至49,高,0.00518519,0.02160494,False,False
9219,0,Returning_Visitor,13,Dec,True,49,1196.25000000,21至49,高,0.00784314,0.01895425,False,False
3449,0,Returning_Visitor,2,May,False,49,1143.34850400,21至49,高,0.00000000,0.00859539,False,False
6849,0,Returning_Visitor,3,June,False,49,1088.63690500,21至49,高,0.01545699,0.02958944,False,False
2539,0,Returning_Visitor,3,May,False,49,1088.05000000,21至49,高,0.01132076,0.02106918,False,False
8808,0,Returning_Visitor,1,Nov,True,48,4152.08333300,21至49,高,0.00625000,0.02812500,False,False
9112,0,Returning_Visitor,2,Dec,False,48,3972.00000000,21至49,高,0.00000000,0.02099125,False,False
740,0,Returning_Visitor,9,Mar,True,48,3726.33333300,21至49,高,0.00000000,0.00416667,False,False
1771,0,Returning_Visitor,2,Mar,False,48,3644.75238100,21至49,高,0.00000000,0.01666667,False,False
1485,0,Returning_Visitor,3,Mar,False,48,3332.29351100,21至49,高,0.00000000,0.00784722,False,False
7530,0,Returning_Visitor,1,Jul,False,48,3177.36666700,21至49,高,0.00851064,0.04468085,False,False
6016,0,Returning_Visitor,20,Aug,False,48,3025.33333300,21至49,高,0.00416667,0.00937500,False,False
10684,0,Returning_Visitor,2,Nov,False,48,2849.48214300,21至49,高,0.00000000,0.01485380,False,False
4948,0,Returning_Visitor,4,May,False,48,2562.08333300,21至49,高,0.00425532,0.00531915,False,False
8556,0,Returning_Visitor,2,Nov,False,48,2492.16666700,21至49,高,0.00000000,0.01458333,False,False
5404,0,Returning_Visitor,2,May,True,48,2235.00000000,21至49,高,0.00434783,0.02536232,False,False
2397,0,Returning_Visitor,4,May,False,48,2215.86666700,21至49,高,0.00104167,0.01958333,False,False
5409,0,Returning_Visitor,11,May,False,48,2207.83333300,21至49,高,0.00104167,0.01692130,False,False
6305,0,Returning_Visitor,1,Aug,False,48,2074.40190500,21至49,高,0.00000000,0.01607143,False,False
8017,0,Returning_Visitor,2,Nov,True,48,2073.91666700,21至49,高,0.00392157,0.02627451,False,False
10629,0,Returning_Visitor,2,Dec,False,48,1777.70238100,21至49,高,0.00000000,0.02153846,False,False
631,0,Returning_Visitor,2,Mar,False,48,1769.69738300,21至49,高,0.00060606,0.01161616,False,False
2469,0,Returning_Visitor,2,May,False,48,1681.52381000,21至49,高,0.00000000,0.01699346,False,False
6929,0,Returning_Visitor,1,Aug,False,48,1510.38333300,21至49,高,0.00851064,0.03092705,False,False
8217,0,Returning_Visitor,1,Dec,False,48,1481.10833300,21至49,高,0.00377358,0.00817610,False,False
10891,0,Returning_Visitor,3,Dec,False,48,1361.63442000,21至49,高,0.01020408,0.01728863,False,False
9811,0,Returning_Visitor,2,Nov,False,48,1256.29166700,21至49,高,0.00384615,0.01657051,False,False
10111,0,Returning_Visitor,2,Nov,True,48,1252.56141400,21至49,高,0.01403846,0.02473863,False,False
11568,0,Returning_Visitor,2,Dec,False,48,1249.75000000,21至49,高,0.00833333,0.02046131,False,False
3032,0,Returning_Visitor,3,May,False,48,1142.66666700,21至49,高,0.00000000,0.00625000,False,False
5313,0,Returning_Visitor,1,May,False,48,1129.21428600,21至49,高,0.00816326,0.01094509,False,False
9449,0,Returning_Visitor,2,Nov,False,47,3993.83333300,21至49,高,0.00204082,0.04317112,False,False
9447,0,Returning_Visitor,2,Nov,False,47,3954.95000000,21至49,高,0.00600000,0.02371429,False,False
6749,0,Returning_Visitor,1,Oct,False,47,3633.95333300,21至49,高,0.00130719,0.01728758,False,False
