SessionID,RevenueFlag,BehaviorExclPageValuesOutOfSampleScore,BehaviorExclPageValuesScoreSource,PageValuesBenchmarkOutOfSampleScore,PageValuesBenchmarkScoreSource,BehaviorExclPageValuesPercentileAmongUnpurchased,HistoricalHighPotentialTop10Percent
7009,0,0.2466599611,train_oof,0.1335795196,train_oof,0.4526002687,False
7010,0,0.4561488727,test_holdout,0.1645378522,test_holdout,0.7862214546,False
7011,0,0.445055147,train_oof,0.3225098095,train_oof,0.7719247745,False
7012,1,0.3065639539,test_holdout,0.629799977,test_holdout,,False
7013,0,0.08285362853,train_oof,0.0346965279,train_oof,0.2016887354,False
7014,0,0.2187520651,train_oof,0.2483429388,train_oof,0.409230474,False
7015,0,0.2610022477,train_oof,0.1135164656,train_oof,0.4743811169,False
7016,0,0.4301338685,train_oof,0.1360450318,train_oof,0.7488006141,False
7017,0,0.07326415885,train_oof,0.07396609168,train_oof,0.1871042026,False
7018,0,0.6636007221,train_oof,0.2219623067,train_oof,0.9679524084,True
7019,1,0.5750322599,train_oof,0.807325747,train_oof,,False
7020,0,0.06981721081,train_oof,0.0531279793,train_oof,0.1800997889,False
7021,0,0.4527982961,train_oof,0.6110624894,train_oof,0.7822874688,False
7022,0,0.1647208385,train_oof,0.1410353739,train_oof,0.3253694109,False
7023,0,0.4944186197,test_holdout,0.1432934038,test_holdout,0.838130877,False
7024,0,0.3170551009,test_holdout,0.1712933718,test_holdout,0.5645749376,False
7025,0,0.2332353626,test_holdout,0.5669692905,test_holdout,0.4303396661,False
7026,0,0.3222421227,train_oof,0.101329875,train_oof,0.5735943197,False
7027,1,0.3224797217,train_oof,0.7399784405,train_oof,,False
7028,0,0.3826509158,train_oof,0.1972426346,train_oof,0.673191326,False
7029,0,0.1385776829,train_oof,0.1165099612,train_oof,0.2863174055,False
7030,0,0.3757393295,train_oof,0.262207744,train_oof,0.6638840913,False
7031,0,0.6010659858,test_holdout,0.2520481255,test_holdout,0.9369602763,True
7032,0,0.1547765168,train_oof,0.09326020798,train_oof,0.310113222,False
7033,0,0.3427843902,train_oof,0.1856632553,train_oof,0.6067933218,False
7034,0,0.2621629885,train_oof,0.2515496538,train_oof,0.4757244291,False
7035,0,0.09453341076,train_oof,0.05994538516,train_oof,0.222414124,False
7036,0,0.4879837399,train_oof,0.6713775593,train_oof,0.8293033967,False
7037,0,0.4773416228,train_oof,0.6747421403,train_oof,0.8151986183,False
7038,0,0.2628087238,test_holdout,0.1118964194,test_holdout,0.4769717904,False
7039,1,0.3945138083,train_oof,0.6361284733,train_oof,,False
7040,0,0.3718363486,train_oof,0.2168943839,train_oof,0.6560161197,False
7041,0,0.4202082137,train_oof,0.218039668,train_oof,0.7324889656,False
7042,0,0.3443885527,train_oof,0.1965017079,train_oof,0.6094799463,False
7043,0,0.05133313119,train_oof,0.0429980751,train_oof,0.1473805412,False
7044,0,0.01993652764,train_oof,0.01555818415,train_oof,0.07656879678,False
7045,0,0.4560896872,train_oof,0.1751712509,train_oof,0.7860295529,False
7046,1,0.2643495615,train_oof,0.1656369706,train_oof,,False
7047,0,0.3563216098,train_oof,0.1422912493,train_oof,0.6298215314,False
7048,0,0.4694589843,train_oof,0.2653287844,train_oof,0.8051237766,False
7049,0,0.4118528722,train_oof,0.307574757,train_oof,0.7207829591,False
7050,0,0.6297148148,train_oof,0.2740564576,train_oof,0.9531759739,True
7051,0,0.4172483852,train_oof,0.3101479194,train_oof,0.729226636,False
7052,0,0.2277360326,train_oof,0.1147101109,train_oof,0.422855498,False
7053,0,0.2873992751,train_oof,0.5584977196,train_oof,0.5194780273,False
7054,0,0.5001330134,train_oof,0.2992082912,train_oof,0.8470543082,False
7055,0,0.5747947822,test_holdout,0.2485027195,test_holdout,0.9175782,True
7056,0,0.3030060949,train_oof,0.1321994661,train_oof,0.544617156,False
7057,0,0.3577042272,train_oof,0.2216096258,train_oof,0.6320284015,False
7058,0,0.6798887367,train_oof,0.834227584,train_oof,0.973517559,True
7059,0,0.4980062246,train_oof,0.2009673686,train_oof,0.8443676837,False
7060,0,0.2110168137,train_oof,0.1166193594,train_oof,0.3969487622,False
7061,1,0.6584670719,train_oof,0.8715738647,train_oof,,False
7062,0,0.4974120326,train_oof,0.7129507054,train_oof,0.843408175,False
7063,0,0.5418134615,train_oof,0.2933256573,train_oof,0.8908079064,False
7064,0,0.396177915,train_oof,0.4649434533,train_oof,0.6930531568,False
7065,0,0.3786427501,train_oof,0.1679435378,train_oof,0.6677221263,False
7066,0,0.3585050853,train_oof,0.2872939867,train_oof,0.6339474189,False
7067,0,0.1699978685,train_oof,0.10999224,train_oof,0.3340049894,False
7068,0,0.4026084934,train_oof,0.1943278296,train_oof,0.7034158511,False
7069,0,0.5091587558,train_oof,0.2739452884,train_oof,0.8576089042,False
7070,1,0.5840174119,train_oof,0.8229702442,train_oof,,False
7071,0,0.508370931,train_oof,0.1530898817,train_oof,0.8567453464,False
7072,0,0.2376392982,train_oof,0.2493546944,train_oof,0.4378238342,False
7073,0,0.170856059,test_holdout,0.1161322082,test_holdout,0.3355402034,False
7074,0,0.4357502049,test_holdout,0.5518417267,test_holdout,0.7580118979,False
7075,0,0.417205724,test_holdout,0.1675235513,test_holdout,0.7290347342,False
7076,0,0.2334083948,train_oof,0.1719114346,train_oof,0.4306275187,False
7077,0,0.148207431,train_oof,0.05594193855,train_oof,0.2988869699,False
7078,0,0.3157388273,test_holdout,0.1070506512,test_holdout,0.5631356745,False
7079,0,0.05093647693,train_oof,0.01901350295,train_oof,0.1464210324,False
7080,0,0.3633644947,test_holdout,0.2357922632,test_holdout,0.64066398,False
7081,1,0.6401205106,test_holdout,0.8353421311,test_holdout,,False
7082,0,0.7245399667,test_holdout,0.3898236019,test_holdout,0.9874304356,True
7083,1,0.6275227419,train_oof,0.8660166447,train_oof,,False
7084,1,0.1305660351,train_oof,0.6013562196,train_oof,,False
7085,1,0.3759668327,train_oof,0.5902493842,train_oof,,False
7086,1,0.7013569123,train_oof,0.9247854936,train_oof,,False
7087,0,0.4203670925,train_oof,0.6401242209,train_oof,0.73296872,False
7088,0,0.4360180834,test_holdout,0.2306569047,test_holdout,0.7584916523,False
7089,0,0.5514364399,train_oof,0.2743742723,train_oof,0.8992515832,False
7090,1,0.5115204225,test_holdout,0.7156666888,test_holdout,,False
7091,0,0.3572655636,train_oof,0.1862675145,train_oof,0.6312607945,False
7092,0,0.4881583865,test_holdout,0.2498444061,test_holdout,0.8296872002,False
7093,1,0.7441458845,train_oof,0.8094678605,train_oof,,False
7094,0,0.3326983636,train_oof,0.2209577828,train_oof,0.5897140664,False
7095,0,0.461024277,train_oof,0.2551233938,train_oof,0.7926501631,False
7096,0,0.136515356,train_oof,0.05591858264,train_oof,0.2833429284,False
7097,0,0.2903159983,train_oof,0.2285559087,train_oof,0.5245634235,False
7098,1,0.5303965967,train_oof,0.828188621,train_oof,,False
7099,1,0.4985439561,train_oof,0.752032655,train_oof,,False
7100,0,0.3417674475,train_oof,0.7185782705,train_oof,0.6049702552,False
7101,0,0.2312092938,train_oof,0.08746228981,train_oof,0.4279408943,False
7102,0,0.4647073592,train_oof,0.2297816692,train_oof,0.7971598542,False
7103,0,0.1212931045,train_oof,0.09591714221,train_oof,0.2626175398,False
7104,0,0.5088904477,train_oof,0.6940077412,train_oof,0.8571291499,False
7105,0,0.1096741739,train_oof,0.09555134494,train_oof,0.2466896949,False
7106,0,0.3888550989,train_oof,0.4106248388,train_oof,0.6821147572,False
7107,1,0.6536486096,train_oof,0.7653270441,train_oof,,False
7108,0,0.3646925516,train_oof,0.1301431382,train_oof,0.6430627519,False
7109,0,0.2795101276,test_holdout,0.6352741786,test_holdout,0.5056611015,False
7110,0,0.5921014813,train_oof,0.2825312046,train_oof,0.9303396661,True
7111,0,0.2943882817,train_oof,0.2442302892,train_oof,0.5312799846,False
7112,0,0.208115872,test_holdout,0.1158473969,test_holdout,0.3927269238,False
7113,0,0.3478995155,train_oof,0.2025283341,train_oof,0.6150450969,False
7114,0,0.5740892888,train_oof,0.3395194544,train_oof,0.916810593,True
7115,0,0.4527544205,train_oof,0.2246588487,train_oof,0.7820955671,False
7116,0,0.2707604695,train_oof,0.131267775,train_oof,0.4921320284,False
7117,0,0.0669709231,test_holdout,0.03700368699,test_holdout,0.1759739014,False
7118,0,0.7224670522,train_oof,0.3253664601,train_oof,0.9866628286,True
7119,0,0.4161054684,train_oof,0.2072105008,train_oof,0.7275954711,False
7120,0,0.6681218149,test_holdout,0.2193021605,test_holdout,0.9696795241,True
7121,0,0.1534064203,train_oof,0.07693961062,train_oof,0.3070427941,False
7122,0,0.4904860504,train_oof,0.5505649584,train_oof,0.8321819229,False
7123,0,0.4478722394,train_oof,0.2562348882,train_oof,0.7747073498,False
7124,0,0.3791325881,test_holdout,0.142995294,test_holdout,0.6680099789,False
7125,0,0.4975450439,train_oof,0.2700077739,train_oof,0.8436000768,False
7126,0,0.2940655062,train_oof,0.1355899608,train_oof,0.5305123777,False
7127,0,0.4004651021,test_holdout,0.1710516278,test_holdout,0.6999616197,False
7128,0,0.1848954158,train_oof,0.1161107056,train_oof,0.3572251007,False
7129,0,0.3182909894,train_oof,0.2038588044,train_oof,0.5667818077,False
7130,0,0.6505501334,train_oof,0.3927914325,train_oof,0.9623872577,True
7131,0,0.4390565227,test_holdout,0.2478887874,test_holdout,0.7641527538,False
7132,1,0.3763789682,train_oof,0.7888452875,train_oof,,False
7133,0,0.2138057653,train_oof,0.1104841574,train_oof,0.4013625024,False
7134,0,0.6478039891,test_holdout,0.2998818682,test_holdout,0.9615236999,True
7135,0,0.437883543,train_oof,0.2341000881,train_oof,0.7622337363,False
7136,0,0.5750403125,train_oof,0.7692545308,train_oof,0.9182498561,True
7137,0,0.2911736278,train_oof,0.2380908523,train_oof,0.5259067358,False
7138,0,0.2836079192,train_oof,0.07621838473,train_oof,0.5134331222,False
7139,1,0.3895402941,train_oof,0.2791038253,train_oof,,False
7140,1,0.4752934125,train_oof,0.6761224741,train_oof,,False
7141,1,0.3296115058,train_oof,0.5589390349,train_oof,,False
7142,0,0.07076995408,test_holdout,0.05247872519,test_holdout,0.1817309538,False
7143,1,0.6905931003,train_oof,0.865775106,train_oof,,False
7144,0,0.570078958,test_holdout,0.1834708884,test_holdout,0.9136442142,True
7145,0,0.3009077639,train_oof,0.2315452525,train_oof,0.5411629246,False
7146,0,0.2154255616,train_oof,0.1393708488,train_oof,0.4046248321,False
7147,0,0.4265204653,test_holdout,0.1898458535,test_holdout,0.7431395126,False
7148,0,0.305961992,test_holdout,0.5159652745,test_holdout,0.5484551909,False
7149,0,0.2000835387,train_oof,0.06065948203,train_oof,0.3809249664,False
7150,0,0.2846964541,train_oof,0.2448601058,train_oof,0.5152561888,False
7151,0,0.4376076434,train_oof,0.1342967958,train_oof,0.7615620802,False
7152,0,0.01637283472,train_oof,0.01388432844,train_oof,0.06591824986,False
7153,0,0.3841528065,test_holdout,0.2906558323,test_holdout,0.6753981961,False
7154,0,0.2359038103,test_holdout,0.2168296873,test_holdout,0.434945308,False
7155,0,0.3487596953,test_holdout,0.2475499305,test_holdout,0.61648436,False
7156,0,0.5595565318,train_oof,0.1867055881,train_oof,0.9058721934,True
7157,0,0.4072887768,train_oof,0.2414676772,train_oof,0.7131068893,False
7158,0,0.09894157621,train_oof,0.03000351735,train_oof,0.2287468816,False
7159,1,0.7011770096,train_oof,0.8882858483,train_oof,,False
7160,0,0.205205248,train_oof,0.1302350768,train_oof,0.3879293802,False
7161,0,0.678314821,train_oof,0.7159813215,train_oof,0.9731337555,True
7162,0,0.01531899456,train_oof,0.007058993255,train_oof,0.06313567453,False
7163,0,0.4553164283,train_oof,0.2608098439,train_oof,0.784398388,False
7164,0,0.1433693198,test_holdout,0.1043880361,test_holdout,0.2924582614,False
7165,0,0.4663833441,train_oof,0.561745986,train_oof,0.7992707734,False
7166,0,0.4993920746,test_holdout,0.8145210436,test_holdout,0.8461907503,False
7167,1,0.5048315035,train_oof,0.8342359512,train_oof,,False
7168,0,0.6475050974,train_oof,0.3466170338,train_oof,0.961427749,True
7169,0,0.7386379386,train_oof,0.4387530877,train_oof,0.9903089618,True
7170,0,0.1571773962,train_oof,0.1241836612,train_oof,0.3142391096,False
7171,1,0.2872954885,train_oof,0.44917752,train_oof,,False
7172,0,0.2560463727,train_oof,0.1287738825,train_oof,0.4665131453,False
7173,0,0.1912908635,train_oof,0.1117720404,train_oof,0.3658606793,False
7174,0,0.632597303,train_oof,0.1409017936,train_oof,0.9549030896,True
7175,1,0.5486452054,train_oof,0.6510756328,train_oof,,False
7176,0,0.6649113758,train_oof,0.2990272124,train_oof,0.9684321627,True
7177,0,0.3144666746,test_holdout,0.160831427,test_holdout,0.5611207062,False
7178,0,0.372309419,train_oof,0.2041616904,train_oof,0.6566877759,False
7179,0,0.1273445763,train_oof,0.3257481897,train_oof,0.2716369219,False
7180,1,0.3246046753,train_oof,0.7308143594,train_oof,,False
7181,1,0.09032248701,train_oof,0.5840017735,train_oof,,False
7182,1,0.5163693453,train_oof,0.7032936341,train_oof,,False
7183,0,0.5023897875,test_holdout,0.6340373196,test_holdout,0.8493571291,False
7184,0,0.4361821076,train_oof,0.1498606851,train_oof,0.7590673575,False
7185,0,0.1613291875,train_oof,0.08987969179,train_oof,0.3203799655,False
7186,0,0.03495095633,train_oof,0.0264256876,train_oof,0.1143734408,False
7187,0,0.4468686689,test_holdout,0.2292982609,test_holdout,0.7734599885,False
7188,0,0.3904380083,train_oof,0.2358680893,train_oof,0.6844175782,False
7189,0,0.1919300859,train_oof,0.09968340432,train_oof,0.3667242372,False
7190,0,0.3145566688,train_oof,0.1955809122,train_oof,0.5613126079,False
7191,1,0.6747064933,test_holdout,0.890613804,test_holdout,,False
7192,0,0.09545813363,train_oof,0.05029384415,train_oof,0.2237574362,False
7193,0,0.3689171492,train_oof,0.2997699743,train_oof,0.6516023796,False
7194,0,0.3667067924,train_oof,0.2212333658,train_oof,0.6469007868,False
7195,1,0.5010486229,train_oof,0.2726532766,train_oof,,False
7196,0,0.1415258884,test_holdout,0.1148050796,test_holdout,0.2898675878,False
7197,0,0.3123369111,train_oof,0.1674540458,train_oof,0.5573786221,False
7198,0,0.2854980655,train_oof,0.410870484,train_oof,0.5162156976,False
7199,1,0.4250075961,train_oof,0.6844694724,train_oof,,False
7200,0,0.3136879094,train_oof,0.1555559155,train_oof,0.5596814431,False
7201,0,0.2312161122,test_holdout,0.1092887188,test_holdout,0.4280368451,False
7202,1,0.336687074,train_oof,0.6063548469,train_oof,,False
7203,1,0.2632430592,train_oof,0.508272614,train_oof,,False
7204,1,0.5293557673,train_oof,0.7285037336,train_oof,,False
7205,0,0.3950349404,train_oof,0.2922049711,train_oof,0.6908462867,False
7206,0,0.1468618897,train_oof,0.08122151848,train_oof,0.2973517559,False
7207,0,0.4026687368,train_oof,0.5011509407,train_oof,0.7036077528,False
7208,0,0.4235601779,train_oof,0.25956782,train_oof,0.7379581654,False
7209,1,0.7286426734,train_oof,0.9065769323,train_oof,,False
7210,0,0.3896604003,train_oof,0.2653959062,train_oof,0.6835540203,False
7211,0,0.01700486918,train_oof,0.01349257851,train_oof,0.06822107081,False
7212,1,0.2730066292,test_holdout,0.1843535853,test_holdout,,False
7213,0,0.1285467114,train_oof,0.1126661396,train_oof,0.2728842832,False
7214,0,0.2875918127,train_oof,0.1120325836,train_oof,0.5197658799,False
7215,1,0.4684049643,train_oof,0.7926155103,train_oof,,False
7216,0,0.2961891076,train_oof,0.2264459422,train_oof,0.5336787565,False
7217,0,0.0905253521,train_oof,0.03724198199,train_oof,0.2144502015,False
7218,0,0.1808714376,test_holdout,0.06689411346,test_holdout,0.350988294,False
7219,0,0.5619954055,train_oof,0.2052144719,train_oof,0.9079831126,True
7220,0,0.5265984441,train_oof,0.1730947568,train_oof,0.8754557666,False
7221,0,0.3213379204,train_oof,0.1722881328,train_oof,0.5717712531,False
7222,0,0.6020968085,train_oof,0.2464795057,train_oof,0.9375359816,True
7223,0,0.431370023,train_oof,0.2189384418,train_oof,0.751103435,False
7224,0,0.3762396665,train_oof,0.3270174517,train_oof,0.6646516983,False
7225,0,0.3225166494,train_oof,0.2991560208,train_oof,0.5742659758,False
7226,0,0.4045637063,train_oof,0.2591596829,train_oof,0.7073498369,False
7227,0,0.3799607976,train_oof,0.2313802869,train_oof,0.6690654385,False
7228,0,0.6948850326,train_oof,0.808205446,train_oof,0.9784110535,True
7229,0,0.1078536583,test_holdout,0.0893119516,test_holdout,0.2427557091,False
7230,0,0.3555517985,train_oof,0.2081832523,train_oof,0.6275187104,False
7231,0,0.4360819814,train_oof,0.3211484711,train_oof,0.758683554,False
7232,0,0.1589375259,test_holdout,0.07703831851,test_holdout,0.3164459797,False
7233,0,0.361994743,train_oof,0.135036259,train_oof,0.6390328152,False
7234,0,0.4282833103,train_oof,0.2149594228,train_oof,0.7456342353,False
7235,0,0.410327602,test_holdout,0.1316531236,test_holdout,0.7171368259,False
7236,0,0.5064900018,train_oof,0.2475626434,train_oof,0.8541546728,False
7237,0,0.5394371808,train_oof,0.2667229752,train_oof,0.8886969871,False
7238,0,0.376223437,train_oof,0.297513465,train_oof,0.6645557475,False
7239,0,0.2467688171,train_oof,0.122839833,train_oof,0.4527921704,False
7240,0,0.3188023891,train_oof,0.1485778933,train_oof,0.5679332182,False
7241,0,0.5216056014,train_oof,0.3334420354,train_oof,0.8704663212,False
7242,0,0.1878092373,train_oof,0.1165805069,train_oof,0.3607752831,False
7243,0,0.6410370747,train_oof,0.8795430072,train_oof,0.9583573211,True
7244,0,0.5262301887,test_holdout,0.2401737536,test_holdout,0.8753598158,False
7245,0,0.2284409063,train_oof,0.1976512074,train_oof,0.4241028593,False
7246,0,0.2937945985,train_oof,0.1348303626,train_oof,0.5301285742,False
7247,0,0.5445125493,test_holdout,0.7752142654,test_holdout,0.8933026291,False
7248,0,0.5136220317,train_oof,0.218178341,train_oof,0.863078104,False
7249,0,0.4722707103,train_oof,0.2084969782,train_oof,0.8080982537,False
7250,0,0.4933997838,test_holdout,0.1323619588,test_holdout,0.8357321052,False
7251,1,0.7816239719,train_oof,0.9368311139,train_oof,,False
7252,0,0.4154938519,train_oof,0.3479986272,train_oof,0.726156208,False
7253,0,0.3392491364,test_holdout,0.1458370867,test_holdout,0.6006524659,False
7254,0,0.09300081328,train_oof,0.04578546424,train_oof,0.218576089,False
7255,0,0.5336811493,train_oof,0.3002009923,train_oof,0.8832277874,False
7256,0,0.1026860367,train_oof,0.06930585489,train_oof,0.234503934,False
7257,0,0.3556921979,train_oof,0.2086303376,train_oof,0.627806563,False
7258,0,0.3867549521,train_oof,0.8184725102,train_oof,0.6797159854,False
7259,0,0.3037787329,train_oof,0.2450515281,train_oof,0.5452888121,False
7260,0,0.4921812881,train_oof,0.1784524769,train_oof,0.8341009403,False
7261,0,0.2274144882,train_oof,0.1284286949,train_oof,0.4219919401,False
7262,0,0.1454149239,train_oof,0.08421696074,train_oof,0.2952408367,False
7263,0,0.305969591,train_oof,0.0830127706,train_oof,0.5485511418,False
7264,0,0.2801145091,train_oof,0.2479046045,train_oof,0.5071963155,False
7265,0,0.3484077689,train_oof,0.1845985283,train_oof,0.615716753,False
7266,0,0.02893723114,train_oof,0.02410218894,train_oof,0.09921320284,False
7267,0,0.1491046695,train_oof,0.1098713477,train_oof,0.300326233,False
7268,0,0.5822738529,train_oof,0.2701382808,train_oof,0.9237190558,True
7269,0,0.6089031083,train_oof,0.2526698867,train_oof,0.9419497217,True
7270,1,0.4194549046,train_oof,0.7564483804,train_oof,,False
7271,0,0.4915842205,train_oof,0.2352122869,train_oof,0.8332373825,False
7272,0,0.1896284518,train_oof,0.0672156405,train_oof,0.3637497601,False
7273,0,0.5802351354,train_oof,0.6344632362,train_oof,0.9223757436,True
7274,0,0.279654504,test_holdout,0.1463495527,test_holdout,0.5058530033,False
7275,0,0.4657276515,train_oof,0.2189703224,train_oof,0.7982153138,False
7276,0,0.01092110028,train_oof,0.01346419281,train_oof,0.0468240261,False
7277,0,0.01515101625,train_oof,0.006879880026,train_oof,0.0625599693,False
7278,0,0.08879011529,train_oof,0.09072469372,train_oof,0.2107081174,False
7279,1,0.3260810134,train_oof,0.7466215659,train_oof,,False
7280,0,0.3646524339,train_oof,0.1678836151,train_oof,0.6428708501,False
7281,0,0.3582767764,test_holdout,0.2370072552,test_holdout,0.6330838611,False
7282,0,0.4425958267,train_oof,0.2227413182,train_oof,0.7684705431,False
7283,0,0.4026174251,train_oof,0.5022793626,train_oof,0.703511802,False
7284,1,0.410070809,train_oof,0.7592484356,train_oof,,False
7285,1,0.4706274992,train_oof,0.5499853981,train_oof,,False
7286,0,0.120311919,train_oof,0.1123818557,train_oof,0.2616580311,False
7287,0,0.2309054183,test_holdout,0.1967184577,test_holdout,0.4275570908,False
7288,0,0.2827581553,train_oof,0.2968504066,train_oof,0.51208981,False
7289,0,0.01360834889,train_oof,0.008337227108,train_oof,0.05709076953,False
7290,0,0.2801005264,train_oof,0.2366454415,train_oof,0.5071003646,False
7291,0,0.3332843744,train_oof,0.2102931315,train_oof,0.5903857225,False
7292,0,0.2925867263,train_oof,0.1422129448,train_oof,0.5283055076,False
7293,0,0.4244357564,train_oof,0.1939129866,train_oof,0.7393014776,False
7294,0,0.267133814,test_holdout,0.5988204968,test_holdout,0.4861830743,False
7295,0,0.3383850039,train_oof,0.2158581715,train_oof,0.5989253502,False
7296,1,0.1949590103,train_oof,0.1916113256,train_oof,,False
7297,0,0.3506807836,train_oof,0.1588431875,train_oof,0.6197466897,False
7298,1,0.1304671962,train_oof,0.4563975499,train_oof,,False
7299,0,0.1869364009,train_oof,0.1108093282,train_oof,0.3594319708,False
7300,0,0.5145908805,train_oof,0.2368601259,train_oof,0.8637497601,False
7301,0,0.3676017162,train_oof,0.2441371854,train_oof,0.6488198043,False
7302,0,0.6770500086,train_oof,0.3003192614,train_oof,0.9724620994,True
7303,0,0.2429544989,test_holdout,0.1701851477,test_holdout,0.4455958549,False
7304,0,0.2445034174,train_oof,0.1854581929,train_oof,0.4481865285,False
7305,0,0.4600189536,train_oof,0.6638823555,train_oof,0.7917866053,False
7306,0,0.4503934454,train_oof,0.2103801242,train_oof,0.7782575321,False
7307,0,0.4104263196,train_oof,0.2519840247,train_oof,0.7172327768,False
7308,0,0.5098590697,train_oof,0.6431503858,train_oof,0.8583765112,False
7309,0,0.659207677,train_oof,0.8573992954,train_oof,0.9656495874,True
7310,1,0.7086336406,train_oof,0.8050609222,train_oof,,False
7311,1,0.6096889858,test_holdout,0.9219478151,test_holdout,,False
7312,1,0.5832957652,train_oof,0.5760297412,train_oof,,False
7313,0,0.3124246279,train_oof,0.5357085075,train_oof,0.5575705239,False
7314,0,0.5403621618,train_oof,0.2986840364,train_oof,0.8897524467,False
7315,0,0.6287423099,train_oof,0.3939431164,train_oof,0.9529840722,True
7316,0,0.5505098573,test_holdout,0.6026285746,test_holdout,0.8983880253,False
7317,1,0.4566250622,test_holdout,0.1979725497,test_holdout,,False
7318,1,0.4217219424,train_oof,0.7743255195,train_oof,,False
7319,0,0.01329118645,train_oof,0.0165677319,train_oof,0.05565150643,False
7320,1,0.5846011343,test_holdout,0.3004390664,test_holdout,,False
7321,0,0.4356904296,train_oof,0.2289170732,train_oof,0.7577240453,False
7322,1,0.3513801619,test_holdout,0.4285120439,test_holdout,,False
7323,1,0.3825375165,test_holdout,0.1635278005,test_holdout,,False
7324,0,0.4036242836,train_oof,0.1841438815,train_oof,0.7051429668,False
7325,0,0.4571749837,train_oof,0.7720269252,train_oof,0.787468816,False
7326,0,0.2239830782,train_oof,0.2027386013,train_oof,0.4164267895,False
7327,0,0.2349236972,train_oof,0.1579110092,train_oof,0.4329303397,False
7328,0,0.4332051718,train_oof,0.281104649,train_oof,0.7533103051,False
7329,1,0.1657321332,train_oof,0.1145232756,train_oof,,False
7330,1,0.3743711223,train_oof,0.2260665725,train_oof,,False
7331,1,0.4451288312,train_oof,0.4767196424,train_oof,,False
7332,0,0.2968331903,train_oof,0.1717464565,train_oof,0.5344463635,False
7333,0,0.2258708713,test_holdout,0.08472709639,test_holdout,0.4194012666,False
7334,0,0.10239538,train_oof,0.07941166077,train_oof,0.2340241796,False
7335,0,0.3112753052,test_holdout,0.1762664853,test_holdout,0.5558434082,False
7336,1,0.5080059514,train_oof,0.221516861,train_oof,,False
7337,0,0.1359840468,train_oof,0.4138589008,train_oof,0.2823834197,False
7338,1,0.3811202859,train_oof,0.7858783371,train_oof,,False
7339,0,0.3146400891,train_oof,0.1090994042,train_oof,0.5616004606,False
7340,1,0.296141768,train_oof,0.323933362,train_oof,,False
7341,0,0.4421276469,train_oof,0.5780220093,train_oof,0.7679907887,False
7342,0,0.4654143621,train_oof,0.1913180806,train_oof,0.7979274611,False
7343,0,0.1904798448,test_holdout,0.09732766511,test_holdout,0.364613318,False
7344,0,0.3407132172,train_oof,0.1649211335,train_oof,0.603626943,False
7345,0,0.1288954325,train_oof,0.0476457533,train_oof,0.2729802341,False
7346,0,0.6032044484,train_oof,0.1876058635,train_oof,0.9381116868,True
7347,0,0.07236542803,train_oof,0.05195677365,train_oof,0.1854730378,False
7348,0,0.4365954453,train_oof,0.2246316538,train_oof,0.7596430628,False
7349,0,0.04267244105,train_oof,0.03130019905,train_oof,0.1315486471,False
7350,0,0.2604287422,train_oof,0.1440403502,train_oof,0.4737094608,False
7351,1,0.2715953547,train_oof,0.1546800798,train_oof,,False
7352,0,0.3996029584,train_oof,0.2156237117,train_oof,0.6983304548,False
7353,0,0.1141147905,train_oof,0.1022762517,train_oof,0.2531184034,False
7354,0,0.4491260552,test_holdout,0.5221394916,test_holdout,0.7764344656,False
7355,0,0.5333548672,test_holdout,0.2146167304,test_holdout,0.882748033,False
7356,0,0.4050393704,train_oof,0.2292656245,train_oof,0.7083093456,False
7357,0,0.1511817094,train_oof,0.08953866762,train_oof,0.3044521205,False
7358,0,0.6023013347,train_oof,0.3450350572,train_oof,0.9378238342,True
7359,1,0.2809154315,test_holdout,0.351991678,test_holdout,,False
7360,0,0.3751131067,train_oof,0.1521578689,train_oof,0.6620610248,False
7361,0,0.05816128482,train_oof,0.07412820117,train_oof,0.1604298599,False
7362,1,0.3565555398,train_oof,0.7571818821,train_oof,,False
7363,0,0.3898113722,train_oof,0.2223796675,train_oof,0.6837459221,False
7364,0,0.5180973489,train_oof,0.6385547177,train_oof,0.8670120898,False
7365,1,0.3989443526,test_holdout,0.8302755789,test_holdout,,False
7366,0,0.3840029904,train_oof,0.1927303676,train_oof,0.6750143926,False
7367,0,0.6786462235,train_oof,0.8551378725,train_oof,0.9733256573,True
7368,1,0.3922527543,train_oof,0.7597854331,train_oof,,False
7369,1,0.4897840561,train_oof,0.7858446632,train_oof,,False
7370,0,0.3894049996,test_holdout,0.4747303293,test_holdout,0.6831702168,False
7371,0,0.6970207036,train_oof,0.4359678792,train_oof,0.9788908079,True
7372,0,0.2507677994,test_holdout,0.1708276523,test_holdout,0.4586451737,False
7373,0,0.3608054861,train_oof,0.2921609911,train_oof,0.636921896,False
7374,0,0.3322050157,test_holdout,0.6449586514,test_holdout,0.5890424103,False
7375,0,0.3755594687,train_oof,0.1017437452,train_oof,0.6635962387,False
7376,0,0.4229646049,train_oof,0.1431743729,train_oof,0.7365189023,False
7377,0,0.2113347911,train_oof,0.09492321533,train_oof,0.3978123201,False
7378,0,0.3474742943,train_oof,0.4294408593,train_oof,0.614949146,False
7379,1,0.5261044276,train_oof,0.8149369773,train_oof,,False
7380,0,0.1089659236,train_oof,0.06850712907,train_oof,0.2453463827,False
7381,0,0.425560256,test_holdout,0.1525190495,test_holdout,0.7418921512,False
7382,0,0.4075831642,train_oof,0.2991762889,train_oof,0.7135866436,False
