SessionID,RevenueFlag,EarlyPropensityScore,EarlyDecisionThreshold,EarlyPredictedPurchase,LatePropensityScore,LateDecisionThreshold,LatePredictedPurchase,EarlyPropensityPercentileAmongUnpurchased,HighPotentialTop10Percent
5120,0,0.03415640926,0.439818181,0,0.02137964101,0.5570019246,0,0.1205142967,False
5121,0,0.05898635704,0.439818181,0,0.05075993006,0.5570019246,0,0.1742467856,False
5122,0,0.1396494349,0.439818181,0,0.05374515159,0.5570019246,0,0.3113605834,False
5123,0,0.08183254823,0.439818181,0,0.02763417269,0.5570019246,0,0.2158894646,False
5124,1,0.640689705,0.439818181,1,0.854453681,0.5570019246,1,,False
5125,0,0.2337072722,0.439818181,0,0.2142926671,0.5570019246,0,0.4725580503,False
5126,0,0.3559760917,0.439818181,0,0.08165046871,0.5570019246,0,0.7005373249,False
5127,0,0.47009799,0.439818181,1,0.09987557087,0.5570019246,0,0.8652849741,False
5128,0,0.4960346023,0.439818181,1,0.0507971553,0.5570019246,0,0.8907119555,False
5129,0,0.1961967304,0.439818181,0,0.064567708,0.5570019246,0,0.406927653,False
5130,0,0.02564914657,0.439818181,0,0.01099229613,0.5570019246,0,0.09854154673,False
5131,0,0.3762153076,0.439818181,0,0.5899520171,0.5570019246,1,0.7398771829,False
5132,0,0.3805523129,0.439818181,0,0.08045859846,0.5570019246,0,0.7479370562,False
5133,0,0.1991207081,0.439818181,0,0.1213470284,0.5570019246,0,0.4112454423,False
5134,0,0.003882618357,0.439818181,0,0.003937236012,0.5570019246,0,0.02091729035,False
5135,0,0.01872077391,0.439818181,0,0.01363954015,0.5570019246,0,0.08011897908,False
5136,0,0.3042878216,0.439818181,0,0.1143304405,0.5570019246,0,0.6052581078,False
5137,0,0.09382097612,0.439818181,0,0.03279333774,0.5570019246,0,0.2365189023,False
5138,0,0.001732284735,0.439818181,0,0.0008643057828,0.5570019246,0,0.007772020725,False
5139,0,0.003953796378,0.439818181,0,0.004518376806,0.5570019246,0,0.0216369219,False
5140,0,0.5093691686,0.439818181,1,0.1354784109,0.5570019246,0,0.9037612742,True
5141,0,0.4977490318,0.439818181,1,0.4609551427,0.5570019246,0,0.8929188256,False
5142,1,0.628080693,0.439818181,1,0.7423905811,0.5570019246,1,,False
5143,1,0.4852544653,0.439818181,1,0.7967770252,0.5570019246,1,,False
5144,0,0.4422215959,0.439818181,1,0.06649558703,0.5570019246,0,0.832853579,False
5145,0,0.3515805112,0.439818181,0,0.1044682618,0.5570019246,0,0.6937248129,False
5146,1,0.4159700292,0.439818181,0,0.5852030209,0.5570019246,1,,False
5147,0,0.4625259873,0.439818181,1,0.1523879851,0.5570019246,0,0.8563615429,False
5148,0,0.00915238688,0.439818181,0,0.01077801755,0.5570019246,0,0.0439454999,False
5149,0,0.2223543076,0.439818181,0,0.08197301235,0.5570019246,0,0.4519286126,False
5150,0,0.426009749,0.439818181,0,0.1189489704,0.5570019246,0,0.8126079447,False
5151,0,0.2555885311,0.439818181,0,0.4201402188,0.5570019246,0,0.5142007292,False
5152,0,0.1434280861,0.439818181,0,0.1273241701,0.5570019246,0,0.3170216849,False
5153,0,0.2727231631,0.439818181,0,0.2489160872,0.5570019246,0,0.5443293034,False
5154,0,0.3322645837,0.439818181,0,0.1388839551,0.5570019246,0,0.6590865477,False
5155,0,0.04793165016,0.439818181,0,0.01963678503,0.5570019246,0,0.1510266743,False
5156,0,0.005048138928,0.439818181,0,0.002002350763,0.5570019246,0,0.02648244099,False
5157,0,0.03007430235,0.439818181,0,0.01463890013,0.5570019246,0,0.1092880445,False
5158,0,0.03757267752,0.439818181,0,0.01829899449,0.5570019246,0,0.1298215314,False
5159,0,0.1075909157,0.439818181,0,0.08031553545,0.5570019246,0,0.2588754558,False
5160,0,0.3713791741,0.439818181,0,0.5375677193,0.5570019246,0,0.7301861447,False
5161,0,0.05270647686,0.439818181,0,0.01338579071,0.5570019246,0,0.1602379582,False
5162,0,0.156261698,0.439818181,0,0.07743824693,0.5570019246,0,0.3369794665,False
5163,0,0.1016714563,0.439818181,0,0.08109385525,0.5570019246,0,0.248896565,False
5164,0,0.001127442818,0.439818181,0,8.736589297e-05,0.5570019246,0,0.004125887546,False
5165,0,0.00419372289,0.439818181,0,0.004805292887,0.5570019246,0,0.02283630781,False
5166,0,0.03154152765,0.439818181,0,0.02033314394,0.5570019246,0,0.1132220303,False
5167,1,0.6056913518,0.439818181,1,0.7685892912,0.5570019246,1,,False
5168,0,0.1165625163,0.439818181,0,0.02912221751,0.5570019246,0,0.2747073498,False
5169,0,0.1534828521,0.439818181,0,0.04499000702,0.5570019246,0,0.3333333333,False
5170,0,0.06439363286,0.439818181,0,0.02483721273,0.5570019246,0,0.1835540203,False
5171,0,0.0009640044695,0.439818181,0,0.001530842142,0.5570019246,0,0.002254845519,False
5172,0,0.7333372111,0.439818181,1,0.2154723296,0.5570019246,0,0.9970255229,True
5173,0,0.4603923192,0.439818181,1,0.06606498429,0.5570019246,0,0.8539627711,False
5174,0,0.3075688467,0.439818181,0,0.1194218051,0.5570019246,0,0.612742276,False
5175,1,0.5973626226,0.439818181,1,0.7184239355,0.5570019246,1,,False
5176,0,0.002605669752,0.439818181,0,0.0007997922763,0.5570019246,0,0.0132412205,False
5177,0,0.03640214989,0.439818181,0,0.01243546388,0.5570019246,0,0.1268470543,False
5178,0,0.0174967317,0.439818181,0,0.00246122183,0.5570019246,0,0.07704855114,False
5179,0,0.1328324991,0.439818181,0,0.08133347708,0.5570019246,0,0.3011897908,False
5180,0,0.1612179264,0.439818181,0,0.07534844411,0.5570019246,0,0.3463826521,False
5181,0,0.1192199725,0.439818181,0,0.04490723321,0.5570019246,0,0.2792170409,False
5182,0,0.3464312332,0.439818181,0,0.08332393651,0.5570019246,0,0.6856649396,False
5183,0,0.3850719235,0.439818181,0,0.09790767469,0.5570019246,0,0.7532143543,False
5184,0,0.4842747492,0.439818181,1,0.1229405275,0.5570019246,0,0.8796776051,False
5185,0,0.2584436458,0.439818181,0,0.0721676124,0.5570019246,0,0.5194780273,False
5186,0,0.1605457109,0.439818181,0,0.05459062065,0.5570019246,0,0.3450393399,False
5187,0,0.4545447709,0.439818181,1,0.1152870065,0.5570019246,0,0.8484935713,False
5188,0,0.2480093729,0.439818181,0,0.07911208388,0.5570019246,0,0.5001919017,False
5189,1,0.635429123,0.439818181,1,0.8463901407,0.5570019246,1,,False
5190,0,0.3194634683,0.439818181,0,0.1010841394,0.5570019246,0,0.635386682,False
5191,1,0.6379664674,0.439818181,1,0.8377428031,0.5570019246,1,,False
5192,1,0.5726292227,0.439818181,1,0.8757598336,0.5570019246,1,,False
5193,0,0.09818670441,0.439818181,0,0.04138551233,0.5570019246,0,0.2430435617,False
5194,0,0.3976371544,0.439818181,0,0.169590414,0.5570019246,0,0.7726923815,False
5195,0,0.4408265391,0.439818181,1,0.1213895498,0.5570019246,0,0.830550758,False
5196,0,0.3798894194,0.439818181,0,0.1011164416,0.5570019246,0,0.746593744,False
5197,0,0.1561074907,0.439818181,0,0.03235211847,0.5570019246,0,0.336595663,False
5198,0,0.2459976568,0.439818181,0,0.08662137967,0.5570019246,0,0.4959700633,False
5199,0,0.003056020293,0.439818181,0,0.001199251447,0.5570019246,0,0.01530416427,False
5200,0,0.001993448927,0.439818181,0,0.001529250595,0.5570019246,0,0.009978890808,False
5201,0,0.3303759785,0.439818181,0,0.06711803505,0.5570019246,0,0.6551525619,False
5202,0,0.03054966227,0.439818181,0,0.01115737246,0.5570019246,0,0.1106313567,False
5203,0,0.2227176362,0.439818181,0,0.05867802651,0.5570019246,0,0.4522164652,False
5204,0,0.2662171268,0.439818181,0,0.5084672758,0.5570019246,0,0.5344463635,False
5205,0,0.1090984912,0.439818181,0,0.03451883711,0.5570019246,0,0.2619458837,False
5206,1,0.6367131403,0.439818181,1,0.8045358757,0.5570019246,1,,False
5207,1,0.5393979453,0.439818181,1,0.7772791831,0.5570019246,1,,False
5208,0,0.2959642258,0.439818181,0,0.09739676882,0.5570019246,0,0.589234312,False
5209,1,0.6306870191,0.439818181,1,0.7859729459,0.5570019246,1,,False
5210,0,0.001786547449,0.439818181,0,0.002247120868,0.5570019246,0,0.008923431203,False
5211,0,0.05767889924,0.439818181,0,0.0244515596,0.5570019246,0,0.1705047016,False
5212,0,0.06139248522,0.439818181,0,0.5384378056,0.5570019246,0,0.1789483784,False
5213,0,0.01650348165,0.439818181,0,0.01565435114,0.5570019246,0,0.07263481098,False
5214,0,0.4524342385,0.439818181,1,0.6543206925,0.5570019246,1,0.8458069468,False
5215,0,0.3416136545,0.439818181,0,0.06381019865,0.5570019246,0,0.6757819996,False
5216,1,0.6542498507,0.439818181,1,0.8140232294,0.5570019246,1,,False
5217,0,0.2871845577,0.439818181,0,0.08559241793,0.5570019246,0,0.571099597,False
5218,0,0.3638606601,0.439818181,0,0.3295220706,0.5570019246,0,0.7165611207,False
5219,0,0.1721654532,0.439818181,0,0.0659628065,0.5570019246,0,0.363845711,False
5220,0,0.6161620287,0.439818181,1,0.1728412754,0.5570019246,0,0.9688159662,True
5221,0,0.4218223329,0.439818181,0,0.6327444895,0.5570019246,1,0.8069468432,False
5222,0,0.5137759468,0.439818181,1,0.2256970078,0.5570019246,0,0.9075033583,True
5223,0,0.387924875,0.439818181,0,0.1213023446,0.5570019246,0,0.7569564383,False
5224,0,0.1228502885,0.439818181,0,0.04738570062,0.5570019246,0,0.2838226828,False
5225,0,0.1391494417,0.439818181,0,0.04396507793,0.5570019246,0,0.3103051238,False
5226,0,0.1186681371,0.439818181,0,0.05647561206,0.5570019246,0,0.278353483,False
5227,0,0.1975168965,0.439818181,0,0.5988228088,0.5570019246,1,0.4088466705,False
5228,0,0.0691795683,0.439818181,0,0.02795900547,0.5570019246,0,0.1932450585,False
5229,0,0.023891652,0.439818181,0,0.01103820861,0.5570019246,0,0.09518326617,False
5230,0,0.01205091339,0.439818181,0,0.005067181462,0.5570019246,0,0.0571867204,False
5231,0,0.06293176335,0.439818181,0,0.02738701612,0.5570019246,0,0.1813471503,False
5232,0,0.1595923047,0.439818181,0,0.04883547682,0.5570019246,0,0.3432162733,False
5233,0,0.03163687927,0.439818181,0,0.01391300157,0.5570019246,0,0.1135098829,False
5234,1,0.5600467419,0.439818181,1,0.8544899011,0.5570019246,1,,False
5235,0,0.0006572658655,0.439818181,0,0.0008824432897,0.5570019246,0,0.0005757052389,False
5236,0,0.3801851883,0.439818181,0,0.1110573517,0.5570019246,0,0.7470734984,False
5237,0,0.2011048665,0.439818181,0,0.06179201589,0.5570019246,0,0.4166186912,False
5238,0,0.1310672068,0.439818181,0,0.1563769973,0.5570019246,0,0.2981193629,False
5239,0,0.3894105207,0.439818181,0,0.100960759,0.5570019246,0,0.7601228171,False
5240,0,0.2616386469,0.439818181,0,0.0867426976,0.5570019246,0,0.5253310305,False
5241,0,0.1255513478,0.439818181,0,0.04559373542,0.5570019246,0,0.2873728651,False
5242,0,0.2180918463,0.439818181,0,0.0659617647,0.5570019246,0,0.4450201497,False
5243,1,0.6787985337,0.439818181,1,0.848150142,0.5570019246,1,,False
5244,0,0.357071717,0.439818181,0,0.1118110696,0.5570019246,0,0.7033199002,False
5245,0,0.2891587572,0.439818181,0,0.7056229069,0.5570019246,1,0.5746497793,False
5246,0,0.5367014736,0.439818181,1,0.1182017511,0.5570019246,0,0.9250623681,True
5247,0,0.4007344753,0.439818181,0,0.1000026612,0.5570019246,0,0.7786413356,False
5248,0,0.2880616684,0.439818181,0,0.07359835436,0.5570019246,0,0.572634811,False
5249,1,0.6994614331,0.439818181,1,0.8405656958,0.5570019246,1,,False
5250,0,0.599905925,0.439818181,1,0.1670434845,0.5570019246,0,0.9620034542,True
5251,0,0.2321966638,0.439818181,0,0.08838649145,0.5570019246,0,0.4696795241,False
5252,0,0.3659474888,0.439818181,0,0.1132328709,0.5570019246,0,0.7197274995,False
5253,0,0.2163591015,0.439818181,0,0.06058955394,0.5570019246,0,0.44175782,False
5254,0,0.3005826487,0.439818181,0,0.1104042128,0.5570019246,0,0.599117252,False
5255,0,0.002605669752,0.439818181,0,0.0007997922763,0.5570019246,0,0.0132412205,False
5256,0,0.09915493076,0.439818181,0,0.02502837339,0.5570019246,0,0.2444828248,False
5257,0,0.005880798223,0.439818181,0,0.002226394184,0.5570019246,0,0.03080023028,False
5258,0,0.03058453869,0.439818181,0,0.01049624538,0.5570019246,0,0.1109192094,False
5259,0,0.09513527177,0.439818181,0,0.0431354006,0.5570019246,0,0.2381500672,False
5260,0,0.1937291027,0.439818181,0,0.07406308079,0.5570019246,0,0.4022260603,False
5261,1,0.6615080778,0.439818181,1,0.8947589451,0.5570019246,1,,False
5262,0,0.3089416404,0.439818181,0,0.4770702054,0.5570019246,0,0.6150450969,False
5263,0,0.5536280066,0.439818181,1,0.1090842917,0.5570019246,0,0.9374400307,True
5264,0,0.4253157157,0.439818181,0,0.1623883087,0.5570019246,0,0.8119362886,False
5265,0,0.003360619489,0.439818181,0,0.002837230944,0.5570019246,0,0.01784686241,False
5266,0,0.1306670332,0.439818181,0,0.05030270179,0.5570019246,0,0.2976396085,False
5267,0,0.3486445151,0.439818181,0,0.6529976828,0.5570019246,1,0.6893110727,False
5268,0,0.4937563227,0.439818181,1,0.1415320994,0.5570019246,0,0.8877374784,False
5269,0,0.0362888596,0.439818181,0,0.01711977753,0.5570019246,0,0.1263672999,False
5270,0,0.1456291899,0.439818181,0,0.04480273638,0.5570019246,0,0.3204759163,False
5271,0,0.018719437,0.439818181,0,0.01816492221,0.5570019246,0,0.08002302821,False
5272,0,0.001434479878,0.439818181,0,0.0004154298915,0.5570019246,0,0.006428708501,False
5273,0,0.3140981778,0.439818181,0,0.1029859829,0.5570019246,0,0.6250239877,False
5274,0,0.006690749248,0.439818181,0,0.002292408746,0.5570019246,0,0.0350220687,False
5275,0,0.1602081892,0.439818181,0,0.07856864907,0.5570019246,0,0.3444636346,False
5276,0,0.1316250226,0.439818181,0,0.1908822869,0.5570019246,0,0.2989829207,False
5277,0,0.003953796378,0.439818181,0,0.004518376806,0.5570019246,0,0.0216369219,False
5278,1,0.7259345691,0.439818181,1,0.8857924284,0.5570019246,1,,False
5279,0,0.02631127703,0.439818181,0,0.01568399299,0.5570019246,0,0.1003646133,False
5280,0,0.001864488755,0.439818181,0,0.002389332847,0.5570019246,0,0.00911533295,False
5281,1,0.7238526514,0.439818181,1,0.9071313349,0.5570019246,1,,False
5282,0,0.2141966623,0.439818181,0,0.07575163352,0.5570019246,0,0.4382076377,False
5283,0,0.01413023608,0.439818181,0,0.009070382005,0.5570019246,0,0.06342352715,False
5284,0,0.1317242735,0.439818181,0,0.03303177391,0.5570019246,0,0.2991748225,False
5285,0,0.08077338216,0.439818181,0,0.03499032183,0.5570019246,0,0.2139704471,False
5286,0,0.1287167966,0.439818181,0,0.04467749155,0.5570019246,0,0.2937056227,False
5287,0,0.003210388803,0.439818181,0,0.001029110786,0.5570019246,0,0.01664747649,False
5288,1,0.504384482,0.439818181,1,0.7949412606,0.5570019246,1,,False
5289,0,0.1063843596,0.439818181,0,0.05118673441,0.5570019246,0,0.25714834,False
5290,1,0.6952613034,0.439818181,1,0.9050859356,0.5570019246,1,,False
5291,0,0.01436503005,0.439818181,0,0.008826288585,0.5570019246,0,0.06467088851,False
5292,0,0.0011753209,0.439818181,0,0.0008455883733,0.5570019246,0,0.004653617348,False
5293,0,0.01377134426,0.439818181,0,0.008364279703,0.5570019246,0,0.06236806755,False
5294,0,0.4811297275,0.439818181,1,0.1621741288,0.5570019246,0,0.8773747841,False
5295,0,0.3922824771,0.439818181,0,0.1160960638,0.5570019246,0,0.764728459,False
5296,1,0.5862977525,0.439818181,1,0.8004906987,0.5570019246,1,,False
5297,0,0.05170439299,0.439818181,0,0.02321673403,0.5570019246,0,0.1583189407,False
5298,0,0.1506064893,0.439818181,0,0.04359781831,0.5570019246,0,0.3291114949,False
5299,0,0.02159620009,0.439818181,0,0.01287140815,0.5570019246,0,0.08933026291,False
5300,0,0.3104589468,0.439818181,0,0.3717051952,0.5570019246,0,0.6175398196,False
5301,0,0.434218475,0.439818181,0,0.09979363067,0.5570019246,0,0.8221070812,False
5302,0,0.1997948041,0.439818181,0,0.0587233969,0.5570019246,0,0.4129725581,False
5303,0,0.03972895301,0.439818181,0,0.01982323543,0.5570019246,0,0.1342352715,False
5304,0,0.04369337657,0.439818181,0,0.01464958587,0.5570019246,0,0.1419113414,False
5305,0,0.2923210899,0.439818181,0,0.1451593826,0.5570019246,0,0.5817501439,False
5306,0,0.04648022521,0.439818181,0,0.01423003383,0.5570019246,0,0.1478602955,False
5307,0,0.02145668086,0.439818181,0,0.01118308611,0.5570019246,0,0.08894645941,False
5308,0,0.05850405166,0.439818181,0,0.01895555223,0.5570019246,0,0.173191326,False
5309,0,0.1562648107,0.439818181,0,0.08419618756,0.5570019246,0,0.3370754174,False
5310,0,0.1537777164,0.439818181,0,0.04684246727,0.5570019246,0,0.3338130877,False
5311,0,0.01195464832,0.439818181,0,0.00893881147,0.5570019246,0,0.05670696603,False
5312,0,0.03707102172,0.439818181,0,0.01647591911,0.5570019246,0,0.1284782192,False
5313,0,0.2892194225,0.439818181,0,0.07831741411,0.5570019246,0,0.5748416811,False
5314,0,0.1470078949,0.439818181,0,0.04376825447,0.5570019246,0,0.3224908847,False
5315,0,0.0728292235,0.439818181,0,0.03100507256,0.5570019246,0,0.1992899635,False
5316,0,0.03149031178,0.439818181,0,0.008283507969,0.5570019246,0,0.1131260794,False
5317,0,0.1160484203,0.439818181,0,0.06661521941,0.5570019246,0,0.2742275955,False
5318,0,0.1790547174,0.439818181,0,0.05720363655,0.5570019246,0,0.3766071771,False
5319,1,0.5552141088,0.439818181,1,0.6765687451,0.5570019246,1,,False
5320,0,0.3563229367,0.439818181,0,0.08468662088,0.5570019246,0,0.7010170793,False
5321,0,0.04613237154,0.439818181,0,0.01498034479,0.5570019246,0,0.1471886394,False
5322,0,0.2760590083,0.439818181,0,0.06637678924,0.5570019246,0,0.5500863558,False
5323,0,0.431622574,0.439818181,0,0.07922810881,0.5570019246,0,0.8185568989,False
5324,0,0.003386256861,0.439818181,0,0.002382975783,0.5570019246,0,0.01813471503,False
5325,0,0.1551906689,0.439818181,0,0.0563388007,0.5570019246,0,0.3355402034,False
5326,0,0.0290934634,0.439818181,0,0.009307479085,0.5570019246,0,0.1067933218,False
5327,0,0.01161778296,0.439818181,0,0.009017453162,0.5570019246,0,0.05536365381,False
5328,0,0.442095632,0.439818181,1,0.079260032,0.5570019246,0,0.8327576281,False
5329,0,0.05411849115,0.439818181,0,0.03872142661,0.5570019246,0,0.1620610248,False
5330,0,0.4132604174,0.439818181,0,0.05882337547,0.5570019246,0,0.7950489349,False
5331,0,0.01928448356,0.439818181,0,0.008059429794,0.5570019246,0,0.08213394742,False
5332,0,0.02587631197,0.439818181,0,0.01516707285,0.5570019246,0,0.09950105546,False
5333,0,0.02639750958,0.439818181,0,0.01640993761,0.5570019246,0,0.1006524659,False
5334,0,0.2020415046,0.439818181,0,0.2281436666,0.5570019246,0,0.4178660526,False
5335,0,0.235832233,0.439818181,0,0.07359564455,0.5570019246,0,0.4761082326,False
5336,0,0.2158540518,0.439818181,0,0.06098089,0.5570019246,0,0.4406064095,False
5337,0,0.002400855302,0.439818181,0,0.002518279601,0.5570019246,0,0.01276146613,False
5338,0,0.2662752059,0.439818181,0,0.722006198,0.5570019246,1,0.5345423143,False
5339,1,0.6859237678,0.439818181,1,0.8018491278,0.5570019246,1,,False
5340,0,0.4521646339,0.439818181,1,0.1258915591,0.5570019246,0,0.8451352907,False
5341,0,0.1278052688,0.439818181,0,0.03252302905,0.5570019246,0,0.2924582614,False
5342,0,0.1258044258,0.439818181,0,0.04158241898,0.5570019246,0,0.288236423,False
5343,0,0.01357720391,0.439818181,0,0.005396319182,0.5570019246,0,0.06179236231,False
5344,0,0.1938997373,0.439818181,0,0.3166567005,0.5570019246,0,0.4025139129,False
5345,0,0.1514479019,0.439818181,0,0.04301717873,0.5570019246,0,0.330550758,False
5346,0,0.1986863624,0.439818181,0,0.09560696365,0.5570019246,0,0.4105737862,False
5347,0,0.4587855676,0.439818181,1,0.1187886628,0.5570019246,0,0.8528113606,False
5348,0,0.05828994919,0.439818181,0,0.02126163361,0.5570019246,0,0.1721358664,False
5349,0,0.1761200603,0.439818181,0,0.06041042433,0.5570019246,0,0.3707541739,False
5350,0,0.01761902931,0.439818181,0,0.007108542193,0.5570019246,0,0.07743235463,False
5351,0,0.05178200869,0.439818181,0,0.04426756602,0.5570019246,0,0.1587027442,False
5352,0,0.05211822019,0.439818181,0,0.02629533304,0.5570019246,0,0.1595663021,False
5353,0,0.3723445491,0.439818181,0,0.08773258764,0.5570019246,0,0.7325849165,False
5354,0,0.258907615,0.439818181,0,0.06352042544,0.5570019246,0,0.5206294377,False
5355,0,0.2401850586,0.439818181,0,0.08195356068,0.5570019246,0,0.4855114182,False
5356,0,0.0008782447658,0.439818181,0,0.001072781652,0.5570019246,0,0.001631164844,False
5357,0,0.04216970307,0.439818181,0,0.0229870309,0.5570019246,0,0.1393206678,False
5358,0,0.01715341985,0.439818181,0,0.009278946656,0.5570019246,0,0.07589714066,False
5359,0,0.1786513866,0.439818181,0,0.05368050734,0.5570019246,0,0.3758395701,False
5360,0,0.1347294073,0.439818181,0,0.07389885647,0.5570019246,0,0.3039723661,False
5361,0,0.1058790214,0.439818181,0,0.06737292359,0.5570019246,0,0.255709077,False
5362,0,0.3644137092,0.439818181,0,0.07146757054,0.5570019246,0,0.7176165803,False
5363,0,0.4631581504,0.439818181,1,0.1584085463,0.5570019246,0,0.8569372481,False
5364,0,0.04652373097,0.439818181,0,0.02047891161,0.5570019246,0,0.1479562464,False
5365,0,0.1803867112,0.439818181,0,0.09502530305,0.5570019246,0,0.379005949,False
5366,1,0.7371803726,0.439818181,1,0.9164375117,0.5570019246,1,,False
5367,0,0.09148280363,0.439818181,0,0.04012510364,0.5570019246,0,0.2325849165,False
5368,0,0.4170366766,0.439818181,0,0.07794535197,0.5570019246,0,0.8001343312,False
5369,0,0.2871843072,0.439818181,0,0.4187432195,0.5570019246,0,0.5710036461,False
5370,0,0.3767493546,0.439818181,0,0.4315539834,0.5570019246,0,0.7412204951,False
5371,0,0.5729440787,0.439818181,1,0.1623368881,0.5570019246,0,0.9494338898,True
5372,0,0.1948842352,0.439818181,0,0.3364415611,0.5570019246,0,0.404720783,False
5373,0,0.007706829272,0.439818181,0,0.00216984313,0.5570019246,0,0.03876415275,False
5374,0,0.08247969154,0.439818181,0,0.03494741949,0.5570019246,0,0.2170408751,False
5375,1,0.6144452141,0.439818181,1,0.7076154295,0.5570019246,1,,False
5376,0,0.3474246355,0.439818181,0,0.07615365142,0.5570019246,0,0.6873920553,False
5377,0,0.2511513374,0.439818181,0,0.06975469646,0.5570019246,0,0.5048934945,False
5378,0,0.004606663404,0.439818181,0,0.001773969125,0.5570019246,0,0.02417962003,False
5379,0,0.004202720955,0.439818181,0,0.007305233125,0.5570019246,0,0.02293225868,False
5380,0,0.006436973637,0.439818181,0,0.005303162897,0.5570019246,0,0.03435041259,False
5381,0,0.0991348265,0.439818181,0,0.04050040592,0.5570019246,0,0.2443868739,False
5382,0,0.3729254987,0.439818181,0,0.3260161903,0.5570019246,0,0.7336403761,False
5383,0,0.1930348138,0.439818181,0,0.04263810391,0.5570019246,0,0.4004989445,False
5384,0,0.1842910698,0.439818181,0,0.05067485203,0.5570019246,0,0.3847630013,False
5385,0,0.1413640048,0.439818181,0,0.04693008893,0.5570019246,0,0.3138553061,False
5386,1,0.6242173742,0.439818181,1,0.8628922209,0.5570019246,1,,False
5387,0,0.001412618633,0.439818181,0,0.001428301355,0.5570019246,0,0.006332757628,False
5388,0,0.1299240654,0.439818181,0,0.04374399651,0.5570019246,0,0.2959124928,False
5389,0,0.07434875227,0.439818181,0,0.02227009836,0.5570019246,0,0.2025522932,False
5390,1,0.6978072146,0.439818181,1,0.9176793157,0.5570019246,1,,False
5391,0,0.07023531111,0.439818181,0,0.01529891142,0.5570019246,0,0.1956438304,False
5392,1,0.3579116534,0.439818181,0,0.7279570057,0.5570019246,1,,False
5393,0,0.07172879859,0.439818181,0,0.02035953736,0.5570019246,0,0.1975628478,False
5394,1,0.5751763333,0.439818181,1,0.7332432625,0.5570019246,1,,False
5395,1,0.7133511748,0.439818181,1,0.8835137242,0.5570019246,1,,False
5396,0,0.02106315941,0.439818181,0,0.005553034239,0.5570019246,0,0.0872193437,False
5397,0,0.4376374763,0.439818181,0,0.09634171493,0.5570019246,0,0.8261370178,False
5398,1,0.6573246324,0.439818181,1,0.8029308665,0.5570019246,1,,False
5399,0,0.5233775748,0.439818181,1,0.05995354027,0.5570019246,0,0.9158510842,True
5400,1,0.5526346556,0.439818181,1,0.7487329305,0.5570019246,1,,False
5401,0,0.1063672723,0.439818181,0,0.03015581162,0.5570019246,0,0.2570523892,False
5402,1,0.6025174519,0.439818181,1,0.727162554,0.5570019246,1,,False
5403,0,0.3584526796,0.439818181,0,0.09801685089,0.5570019246,0,0.7061024755,False
5404,0,0.3080386725,0.439818181,0,0.6058996761,0.5570019246,1,0.6135098829,False
5405,0,0.1893800237,0.439818181,0,0.07574265726,0.5570019246,0,0.3935904817,False
5406,0,0.09029084712,0.439818181,0,0.04202862668,0.5570019246,0,0.2298982921,False
5407,0,0.03639951029,0.439818181,0,0.01858636772,0.5570019246,0,0.1267511034,False
5408,0,0.01595490233,0.439818181,0,0.01081471149,0.5570019246,0,0.07009211284,False
5409,0,0.3942157298,0.439818181,0,0.1054924739,0.5570019246,0,0.7681826905,False
5410,0,0.3153049621,0.439818181,0,0.4607772718,0.5570019246,0,0.6277106122,False
5411,1,0.5210976918,0.439818181,1,0.6968736778,0.5570019246,1,,False
5412,0,0.05881178698,0.439818181,0,0.02437604967,0.5570019246,0,0.1740548839,False
5413,0,0.03696116455,0.439818181,0,0.01701494378,0.5570019246,0,0.1282863174,False
5414,0,0.4672409969,0.439818181,1,0.5744362184,0.5570019246,1,0.8614469392,False
5415,0,0.06920604276,0.439818181,0,0.04121435284,0.5570019246,0,0.1934369603,False
5416,0,0.008872814462,0.439818181,0,0.004944078969,0.5570019246,0,0.04293801574,False
5417,0,0.07161792256,0.439818181,0,0.01594229108,0.5570019246,0,0.1972749952,False
5418,0,0.388561629,0.439818181,0,0.09418018731,0.5570019246,0,0.7582037997,False
5419,0,0.086203872,0.439818181,0,0.02065302804,0.5570019246,0,0.2228938783,False
5420,0,0.3316183304,0.439818181,0,0.09225006258,0.5570019246,0,0.6575513337,False
5421,0,0.3063439291,0.439818181,0,0.1237688341,0.5570019246,0,0.6100556515,False
5422,0,0.0284929284,0.439818181,0,0.01361533247,0.5570019246,0,0.1054500096,False
5423,0,0.2231316112,0.439818181,0,0.07446466526,0.5570019246,0,0.453080023,False
5424,1,0.5155366686,0.439818181,1,0.7869345942,0.5570019246,1,,False
5425,0,0.4106391971,0.439818181,0,0.0898330799,0.5570019246,0,0.7923623105,False
5426,0,0.2079163374,0.439818181,0,0.2790522842,0.5570019246,0,0.4282287469,False
5427,0,0.09141848861,0.439818181,0,0.04346018481,0.5570019246,0,0.2323930148,False
5428,0,0.1473963291,0.439818181,0,0.05170726188,0.5570019246,0,0.3230665899,False
5429,0,0.2205763392,0.439818181,0,0.1848565259,0.5570019246,0,0.4483784302,False
5430,0,0.1188074139,0.439818181,0,0.03955104408,0.5570019246,0,0.2785453848,False
5431,0,0.01083768883,0.439818181,0,0.006005490308,0.5570019246,0,0.052197275,False
5432,0,0.2597702106,0.439818181,0,0.05155007908,0.5570019246,0,0.52197275,False
5433,0,0.00317196547,0.439818181,0,0.001931002362,0.5570019246,0,0.01621569756,False
